id,country,iso,admin_level_name,pcode,region,category,measure,targeted_pop_group,comments,non_compliance,date_implemented,source,source_type,link,entry_date,alternative_source
567,Jamaica,JAM,,,Americas,Public health measures,Introduction of quarantine policies,t,"Citizens, non-Jamaicans with permanent residency, and those with marriage exemptions who have travelled to China, Iran, Italy, South Korea, and Singapore in the past 14 days will be subject to health assessments and quarantines.",,2020-03-14,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-16,
568,Jamaica,JAM,,,Americas,Movement restrictions,Additional health/documents requirements upon arrival,t,"Citizens, non-Jamaicans with permanent residency, and those with marriage exemptions who have travelled to China, Iran, Italy, South Korea, and Singapore in the past 14 days will be subject to health assessments and quarantines.",,2020-03-14,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-16,
569,Jamaica,JAM,,,Americas,Movement restrictions,Visa restrictions,t,"All travellers with recent travel history to China, France, Germany, Iran, Italy, Singapore, South Korea and Spain will be subjected to immediate quarantine or could be denied entry.",,2020-03-14,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-16,
570,Jamaica,JAM,,,Americas,Public health measures,Introduction of quarantine policies,t,Airline crew will be given special permission to enter the country but are expected to remain in specified locations with restricted movement.,,2020-03-14,Ministry of Foreign Affairs - UK,Government,https://www.gov.uk/foreign-travel-advice/jamaica,2020-03-16,
1238,Jamaica,JAM,,,Americas,Public health measures,Introduction of quarantine policies,f,All travelers from countries w/ transmission of the COVID-19 are required to self-quarantine for 14 days. Those with symptoms are placed in govt. isolation/quarantine facilities,,2020-03-16,US Embassy of Jamaica,Government,https://jm.usembassy.gov/covid-19-information-jamaica/,2020-03-21,
2294,Jamaica,JAM,,,Americas,Public health measures,Health screenings in airports and border crossings,t,"All travelers entering the island with recent travel to China, France, Germany, Iran, Italy, Singapore, South Korea, Spain, and the United Kingdom may be denied entry or will be subject to immediate quarantine or isolation if symptomatic.",Not applicable,2020-03-20,US Embassy,Government,https://jm.usembassy.gov/health-alert-u-s-embassy-kingston-jamaica-march-20-2020/,2020-03-25,
2295,Jamaica,JAM,,,Americas,Movement restrictions,Border closure,f,Air and seaports will be closed for 14 days,Not applicable,2020-03-21,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-25,
3870,Jamaica,JAM,,,Americas,Movement restrictions,Curfews,f,"daily: 8:00 P.M. to 6:00 A.M. island curfew. The curfew will run for seven days and is scheduled to end at 6:00 A.M. on April 8, 2020.",Not available,2020-04-01,US Embassy,Government,https://jm.usembassy.gov/covid-19-information-jamaica/,2020-04-05,
632,Japan,JPN,,,Asia,Public health measures,Health screenings in airports and border crossings,f,,,2020-03-13,US Embassy,Government,https://jp.usembassy.gov/health-alert-us-embassy-tokyo-march-13-2020/,2020-03-16,
633,Japan,JPN,,,Asia,Movement restrictions,Visa restrictions,t,"Non essential travel from foreign nationals who have visited the following the last 14 days: China (Hubei Zhejiang), South Korea (The city of Daegu or the neighbouring county of Cheongo; and the cities of Gyeongsan, Andong, Yeoncheo, and counties of Chilgok, Uiseong, Seongju or Gunwi in North Gyeongsang Province), Iran (Qom Province, Tehran Province, Gilan Province, Alborz Province, Isfahan Province, Qazvin Province, Golestan Province, Semnan Province, Mazandaran Province, Markazi Province, Lorestan Province), Italy (Veneto Region, Emilia Romagna Region, Piemonte Region, Marche Region, Lombardy Region) and San Marino.",,2020-03-13,UK Government Travel Advice,Government,https://www.gov.uk/foreign-travel-advice/japan,2020-03-16,
3188,Japan,JPN,,,Asia,Public health measures,Strengthening the public health system,f,Through providing emergency assistance to regional countries to handle the outbreak.,,2020-01-28,Japan MoFA,Government,https://www.mofa.go.jp/press/release/press4e_002765.html,2020-03-31,
3189,Japan,JPN,,,Asia,Movement restrictions,International flights suspension,t,"suspension and reduction of flights by Japanese airlines to/from Wuhan in the afternoon of February 4. There are 4 chartered flights being set up to return Japanese nationals who wish to return from Wuhan to Japan, and then flights from Wuhan will be closed.",,2020-02-04,Japan MoFA,Government,https://www.mofa.go.jp/press/kaiken/kaiken4e_000747.html,2020-03-31,
3190,Japan,JPN,,,Asia,Public health measures,Introduction of quarantine policies,t,targeted to those returning from Wuhan and medical/quarantine procedures for all confirmed-cases.,,2020-02-06,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09360.html,2020-03-31,
3191,Japan,JPN,,,Asia,Public health measures,Strengthening the public health system,f,MHLW will start offering a toll-free helpline for people seeking advice on the new corona virus on Feb. 7.,,2020-02-07,Japan MHLW,Government,https://www.mhlw.go.jp/english/,2020-03-31,
3192,Japan,JPN,,,Asia,Movement restrictions,International flights suspension,t,Japan has placed a restriction on entry into the country for non-Japanese people with a history of stay in Zhejiang Province within the past 14 days who apply for landing permission in Japan.,,2020-02-12,Japan MoFA,Government,https://www.mofa.go.jp/press/kaiken/kaiken4e_000756.html,2020-03-31,
3193,Japan,JPN,,,Asia,Public health measures,General recommendations,f,Avoid all travel to Zhejiang Province in China. Avoid non-essential travel in the remainder of China.,,2020-02-14,Japan MoFA,Government,https://www.mofa.go.jp/press/kaiken/kaikene4_000001_00002.html,2020-03-31,
3194,Japan,JPN,,,Asia,Public health measures,Awareness campaigns,t,"Smartphone apps installed to all rooms on board the Diamond Princess ship, including FAQs, requests for medicines, mental care consultation, and tele-medicine consultations with doctors.",,2020-02-14,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09536.html,2020-03-31,
3195,Japan,JPN,,,Asia,Public health measures,Psychological assistance and medical social work,t,Mental health support through Smartphone app,,2020-02-14,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09536.html,2020-03-31,
3196,Japan,JPN,,,Asia,Public health measures,Introduction of quarantine policies,t,Passengers on the Diamond Princess ship over 80 years of age are no longer allowed to open or close their windows.,,2020-02-14,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09531.html,2020-03-31,
3197,Japan,JPN,,,Asia,Public health measures,Introduction of quarantine policies,t,"If passengers on the Diamond Princess ship test negative for COVID-19 and wish to disembark, they are required to disembark and wait in isolation for incubation period. (Ship completely disembarked on March 1, as confirmed here: < https://www.mhlw.go.jp/stf/newpage_09889.html >)",,2020-02-14,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09531.html,2020-03-31,
3198,Japan,JPN,,,Asia,Social distancing,Limit public gatherings,f,"Asks organizers of events to reconsider, or at least take measures to reduce the spread of infection.",,2020-02-20,Japan MHLW,Government,https://www.mhlw.go.jp/stf/seisakunitsuite/newpage_00002.html,2020-03-31,
3199,Japan,JPN,,,Asia,Public health measures,General recommendations,f,Basic policies protocol document implemented by the Headquarters for Novel Coronavirus Disease Control.,,2020-02-25,Japan MHLW,Government,https://www.mhlw.go.jp/content/10200000/000603610.pdf,2020-03-31,
3200,Japan,JPN,,,Asia,Public health measures,Awareness campaigns,t,"Awareness campaign, including encourage employees and other personnel to take days off if they have fever or other flu-like symptoms, and promote teleworking and staggered office hours; Provide appropriate information and support for Japanese nationals in countries where infection is spreading; Provide appropriate and prompt information to the public, foreign governments and foreign tourists.",,2020-02-25,Japan MHLW,Government,https://www.mhlw.go.jp/content/10200000/000603610.pdf,2020-03-31,
3201,Japan,JPN,,,Asia,Public health measures,Strengthening the public health system,f,"Measures being taken include measures being taken to identify patients, improve laboratory functions, ensure appropriate information sharing, established 24-hour call centers for Japanese returnees and potential contacts, increasing healthcare-system capacity, etc.",,2020-02-25,Japan HMHL,Government,https://www.mhlw.go.jp/content/10200000/000603610.pdf,2020-03-31,
3202,Japan,JPN,,,Asia,Movement restrictions,Surveillance and monitoring,t,"established a 24-hour call center for Japanese returnees and potential contacts. Establish the surveillance system to grasp the epidemic situation in Japan, while switching to use of PCR test for the confirmation of diagnosis necessary to treat pneumonia patients who require hospitalization, in communities where the number of patients continues to increase.",,2020-02-25,Japan MHLW,Government,https://www.mhlw.go.jp/content/10200000/000603610.pdf,2020-03-31,
3203,Japan,JPN,,,Asia,Social distancing,Limit public gatherings,f,"consider suspending, postponing, or reducing scale of large-scale events for the next 2-weeks (March 11) until the situation can be further reviewed",,2020-02-26,Japan MHLW,Government,https://www.mhlw.go.jp/stf/seisakunitsuite/newpage_00002.html,2020-03-31,
3205,Japan,JPN,,,Asia,Public health measures,General recommendations,f,General recommendations on health/wellness,,2020-03-01,Japan MHLW,Government,https://www.mhlw.go.jp/content/10200000/000603320.pdf,2020-03-31,
3206,Japan,JPN,,,Asia,Social distancing,Limit public gatherings,f,,,2020-03-01,Japan MHLW,Government,https://www.mhlw.go.jp/content/10200000/000603320.pdf,2020-03-31,
3207,Japan,JPN,Nakafurano and Kitami,,Asia,Public health measures,Strengthening the public health system,t,"Prioritize delivery of masks to the regions of Nakafurano and Kitami. Approximately 40 masks per household will be given priority distribution, but from the viewpoint of distributing the limited masks currently secured to as many residents as possible, One pack of 7 masks (for adults) will be distributed to households. The remaining 30 masks will be distributed in the second and subsequent distributions as soon as the masks are secured.",,2020-03-04,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_09967.html,2020-03-31,
3208,Japan,JPN,,,Asia,Governance and socio-economic measures,Economic measures,t,The MHLW is requesting efforts to secure employment of workers affected by the COVID-19 outbreak from businesses.,,2020-03-06,Japan MHLW,Government,https://www.mhlw.go.jp/english/,2020-03-31,https://www.mhlw.go.jp/stf/newpage_10000.html
3209,Japan,JPN,,,Asia,Governance and socio-economic measures,Economic measures,t,"The MHLW starts accepting applications for special subsidy programs for small and medium-sized enterprises affected by COVID-19. (First mentioned that they were initiating this on March 3, but it was actually implemented and opened to the public on March 9.)",,2020-03-09,Japan MHLW,Government,https://www.mhlw.go.jp/stf/newpage_10037.html,2020-03-31,
